timestamp,strategy,side,trade_price,best_bid,best_ask,b_hat,a_hat,Q,cash,pnl
1767086988.793536,ADAPTIVE,BUY,300,295,300,291.22325581395353,301.9767441860465,10,256140.0,259115.0
1767086988.8091652,ADAPTIVE,SELL,190,190,195,185.85185185185185,197.14814814814815,9,256330.0,258062.5
1767086988.8091652,ADAPTIVE,BUY,150,145,150,141.23793103448276,151.96206896551723,10,256180.0,257655.0
1767086988.8091652,ADAPTIVE,SELL,130,130,135,125.92045454545455,137.07954545454547,9,256310.0,257502.5
1767086988.8091652,ADAPTIVE,BUY,1420,1415,1420,1411.042857142857,1422.1571428571428,10,254890.0,269065.0
1767086988.8091652,ADAPTIVE,SELL,175,175,180,170.87046632124353,182.12953367875647,9,255065.0,256662.5
1767086988.8091652,ADAPTIVE,SELL,105,105,110,100.26651248843663,112.93348751156336,8,255170.0,256030.0
1767086988.8091652,ADAPTIVE,BUY,360,355,360,351.16875,362.23125,9,254810.0,258027.5
1767086988.9236536,ADAPTIVE,BUY,330,325,330,321.271875,331.928125,10,254480.0,257755.0
1767086988.9236536,ADAPTIVE,SELL,120,120,125,115.49505801461109,127.50494198538891,9,254600.0,255702.5
1767086988.9236536,ADAPTIVE,BUY,320,315,320,311.396,321.80400000000003,10,254280.0,257455.0
1767086988.9236536,ADAPTIVE,SELL,205,205,210,200.30687022900764,212.69312977099236,9,254485.0,256352.5
1767086988.9236536,ADAPTIVE,BUY,110,105,110,101.55866141732282,111.64133858267716,10,254375.0,255450.0
1767086988.9236536,ADAPTIVE,SELL,90,90,95,85.79327976625274,97.20672023374726,9,254465.0,255297.5
1767086988.933163,ADAPTIVE,BUY,430,425,430,421.4714285714286,431.72857142857146,10,254035.0,258310.0
1767086988.933163,ADAPTIVE,SELL,125,125,130,120.64164648910412,132.35835351089588,9,254160.0,255307.5
1767086988.933163,ADAPTIVE,SELL,595,595,600,590.2926605504588,602.9073394495413,8,254755.0,259535.0
1767086988.933163,ADAPTIVE,BUY,150,145,150,141.39999999999998,152.0,9,254605.0,255932.5
1767086988.933163,ADAPTIVE,SELL,105,105,110,100.85117370892019,112.3488262910798,8,254710.0,255570.0
1767086988.933163,ADAPTIVE,BUY,295,290,295,286.6942965779468,296.7057034220532,9,254415.0,257047.5
1767086988.933163,ADAPTIVE,SELL,105,105,110,100.76456326801727,112.43543673198272,8,254520.0,255380.0
1767086988.933163,ADAPTIVE,BUY,480,475,480,471.4145748987854,481.98542510121456,9,254040.0,258337.5
1767086988.948802,ADAPTIVE,BUY,105,100,105,96.29354838709676,106.90645161290323,10,253935.0,254960.0
1767086988.948802,ADAPTIVE,SELL,165,165,170,160.56756756756758,172.43243243243242,9,254100.0,255607.5
1767086988.948802,ADAPTIVE,SELL,90,90,95,85.66951102588686,97.53048897411313,8,254190.0,254930.0
1767086988.948802,ADAPTIVE,SELL,130,130,135,125.88335877862596,137.51664122137404,7,254320.0,255247.5
1767086988.948802,ADAPTIVE,BUY,105,100,105,96.45920679886684,107.14079320113315,8,254215.0,255035.0
1767086988.948802,ADAPTIVE,BUY,250,245,250,241.59344262295082,251.80655737704916,9,253965.0,256192.5
1767086988.948802,ADAPTIVE,SELL,90,90,95,85.6403314917127,97.55966850828729,8,254055.0,254795.0
1767086988.9644253,ADAPTIVE,SELL,155,155,160,150.37910447761192,163.02089552238806,7,254210.0,255312.5
1767086988.9644253,ADAPTIVE,SELL,480,480,485,475.8344827586207,487.7655172413793,6,254690.0,257585.0
1767086988.9644253,ADAPTIVE,SELL,170,170,175,165.99239878821263,177.8076012117874,5,254860.0,255722.5
1767086988.9644253,ADAPTIVE,BUY,180,175,180,171.5891719745223,182.4108280254777,6,254680.0,255745.0
1767086988.9644253,ADAPTIVE,BUY,780,775,780,771.635294117647,782.1647058823529,7,253900.0,259342.5
1767086988.9644253,ADAPTIVE,BUY,200,195,200,191.07257525083614,202.52742474916388,8,253700.0,255280.0
1767086988.9644253,ADAPTIVE,BUY,175,170,175,166.1176470588235,177.28235294117647,9,253525.0,255077.5
1767086988.9644253,ADAPTIVE,BUY,300,295,300,291.22325581395353,301.9767441860465,10,253225.0,256200.0
1767086988.9644253,ADAPTIVE,SELL,190,190,195,185.85185185185185,197.14814814814815,9,253415.0,255147.5
1767086988.9800508,ADAPTIVE,BUY,150,145,150,141.23793103448276,151.96206896551723,10,253265.0,254740.0
1767086988.9800508,ADAPTIVE,SELL,130,130,135,125.92045454545455,137.07954545454547,9,253395.0,254587.5
1767086988.9800508,ADAPTIVE,BUY,1420,1415,1420,1411.042857142857,1422.1571428571428,10,251975.0,266150.0
1767086988.9800508,ADAPTIVE,SELL,175,175,180,170.87046632124353,182.12953367875647,9,252150.0,253747.5
1767086988.9800508,ADAPTIVE,SELL,105,105,110,100.26651248843663,112.93348751156336,8,252255.0,253115.0
1767086988.9800508,ADAPTIVE,BUY,360,355,360,351.16875,362.23125,9,251895.0,255112.5
1767086989.0950508,ADAPTIVE,BUY,330,325,330,321.271875,331.928125,10,251565.0,254840.0
1767086989.0950508,ADAPTIVE,SELL,120,120,125,115.49505801461109,127.50494198538891,9,251685.0,252787.5
1767086989.0950508,ADAPTIVE,BUY,320,315,320,311.396,321.80400000000003,10,251365.0,254540.0
1767086989.0950508,ADAPTIVE,SELL,205,205,210,200.30687022900764,212.69312977099236,9,251570.0,253437.5
1767086989.0950508,ADAPTIVE,BUY,110,105,110,101.55866141732282,111.64133858267716,10,251460.0,252535.0
1767086989.0950508,ADAPTIVE,SELL,90,90,95,85.79327976625274,97.20672023374726,9,251550.0,252382.5
1767086989.0950508,ADAPTIVE,BUY,430,425,430,421.4714285714286,431.72857142857146,10,251120.0,255395.0
1767086989.0950508,ADAPTIVE,SELL,125,125,130,120.64164648910412,132.35835351089588,9,251245.0,252392.5
1767086989.0950508,ADAPTIVE,SELL,595,595,600,590.2926605504588,602.9073394495413,8,251840.0,256620.0
1767086989.0950508,ADAPTIVE,BUY,150,145,150,141.39999999999998,152.0,9,251690.0,253017.5
1767086989.110688,ADAPTIVE,SELL,105,105,110,100.85117370892019,112.3488262910798,8,251795.0,252655.0
1767086989.110688,ADAPTIVE,BUY,295,290,295,286.6942965779468,296.7057034220532,9,251500.0,254132.5
1767086989.110688,ADAPTIVE,SELL,105,105,110,100.76456326801727,112.43543673198272,8,251605.0,252465.0
1767086989.110688,ADAPTIVE,BUY,480,475,480,471.4145748987854,481.98542510121456,9,251125.0,255422.5
1767086989.110688,ADAPTIVE,BUY,105,100,105,96.29354838709676,106.90645161290323,10,251020.0,252045.0
1767086989.110688,ADAPTIVE,SELL,165,165,170,160.56756756756758,172.43243243243242,9,251185.0,252692.5
1767086989.110688,ADAPTIVE,SELL,90,90,95,85.66951102588686,97.53048897411313,8,251275.0,252015.0
1767086989.1242986,ADAPTIVE,SELL,130,130,135,125.88335877862596,137.51664122137404,7,251405.0,252332.5
1767086989.127296,ADAPTIVE,BUY,105,100,105,96.45920679886684,107.14079320113315,8,251300.0,252120.0
1767086989.1292896,ADAPTIVE,BUY,250,245,250,241.59344262295082,251.80655737704916,9,251050.0,253277.5
1767086989.1312866,ADAPTIVE,SELL,90,90,95,85.6403314917127,97.55966850828729,8,251140.0,251880.0
1767086989.1322854,ADAPTIVE,SELL,155,155,160,150.37910447761192,163.02089552238806,7,251295.0,252397.5
1767086989.1352832,ADAPTIVE,SELL,480,480,485,475.8344827586207,487.7655172413793,6,251775.0,254670.0
1767086989.137277,ADAPTIVE,SELL,170,170,175,165.99239878821263,177.8076012117874,5,251945.0,252807.5
1767086989.1392703,ADAPTIVE,BUY,180,175,180,171.5891719745223,182.4108280254777,6,251765.0,252830.0
1767086989.1412725,ADAPTIVE,BUY,780,775,780,771.635294117647,782.1647058823529,7,250985.0,256427.5
1767086989.1421916,ADAPTIVE,BUY,200,195,200,191.07257525083614,202.52742474916388,8,250785.0,252365.0
1767086989.1441858,ADAPTIVE,BUY,175,170,175,166.1176470588235,177.28235294117647,9,250610.0,252162.5
1767086989.146184,ADAPTIVE,BUY,300,295,300,291.22325581395353,301.9767441860465,10,250310.0,253285.0
1767086989.148182,ADAPTIVE,SELL,190,190,195,185.85185185185185,197.14814814814815,9,250500.0,252232.5
1767086989.1491811,ADAPTIVE,BUY,150,145,150,141.23793103448276,151.96206896551723,10,250350.0,251825.0
1767086989.151176,ADAPTIVE,SELL,130,130,135,125.92045454545455,137.07954545454547,9,250480.0,251672.5
1767086989.1521783,ADAPTIVE,BUY,1420,1415,1420,1411.042857142857,1422.1571428571428,10,249060.0,263235.0
1767086989.154171,ADAPTIVE,SELL,175,175,180,170.87046632124353,182.12953367875647,9,249235.0,250832.5
1767086989.156171,ADAPTIVE,SELL,105,105,110,100.26651248843663,112.93348751156336,8,249340.0,250200.0
1767086989.1591644,ADAPTIVE,BUY,360,355,360,351.16875,362.23125,9,248980.0,252197.5
1767086989.2648442,ADAPTIVE,BUY,330,325,330,321.271875,331.928125,10,248650.0,251925.0
1767086989.2648442,ADAPTIVE,SELL,120,120,125,115.49505801461109,127.50494198538891,9,248770.0,249872.5
1767086989.2648442,ADAPTIVE,BUY,320,315,320,311.396,321.80400000000003,10,248450.0,251625.0
1767086989.2648442,ADAPTIVE,SELL,205,205,210,200.30687022900764,212.69312977099236,9,248655.0,250522.5
1767086989.2648442,ADAPTIVE,BUY,110,105,110,101.55866141732282,111.64133858267716,10,248545.0,249620.0
1767086989.2648442,ADAPTIVE,SELL,90,90,95,85.79327976625274,97.20672023374726,9,248635.0,249467.5
1767086989.2648442,ADAPTIVE,BUY,430,425,430,421.4714285714286,431.72857142857146,10,248205.0,252480.0
1767086989.2648442,ADAPTIVE,SELL,125,125,130,120.64164648910412,132.35835351089588,9,248330.0,249477.5
1767086989.2648442,ADAPTIVE,SELL,595,595,600,590.2926605504588,602.9073394495413,8,248925.0,253705.0
1767086989.2804837,ADAPTIVE,BUY,150,145,150,141.39999999999998,152.0,9,248775.0,250102.5
1767086989.2804837,ADAPTIVE,SELL,105,105,110,100.85117370892019,112.3488262910798,8,248880.0,249740.0
1767086989.2804837,ADAPTIVE,BUY,295,290,295,286.6942965779468,296.7057034220532,9,248585.0,251217.5
1767086989.2804837,ADAPTIVE,SELL,105,105,110,100.76456326801727,112.43543673198272,8,248690.0,249550.0
1767086989.2804837,ADAPTIVE,BUY,480,475,480,471.4145748987854,481.98542510121456,9,248210.0,252507.5
1767086989.2804837,ADAPTIVE,BUY,105,100,105,96.29354838709676,106.90645161290323,10,248105.0,249130.0
1767086989.2804837,ADAPTIVE,SELL,165,165,170,160.56756756756758,172.43243243243242,9,248270.0,249777.5
1767086989.2804837,ADAPTIVE,SELL,90,90,95,85.66951102588686,97.53048897411313,8,248360.0,249100.0
1767086989.2804837,ADAPTIVE,SELL,130,130,135,125.88335877862596,137.51664122137404,7,248490.0,249417.5
1767086989.2961078,ADAPTIVE,BUY,105,100,105,96.45920679886684,107.14079320113315,8,248385.0,249205.0
1767086989.2961078,ADAPTIVE,BUY,250,245,250,241.59344262295082,251.80655737704916,9,248135.0,250362.5
1767086989.2961078,ADAPTIVE,SELL,90,90,95,85.6403314917127,97.55966850828729,8,248225.0,248965.0
1767086989.2961078,ADAPTIVE,SELL,155,155,160,150.37910447761192,163.02089552238806,7,248380.0,249482.5
1767086989.2961078,ADAPTIVE,SELL,480,480,485,475.8344827586207,487.7655172413793,6,248860.0,251755.0
1767086989.2961078,ADAPTIVE,SELL,170,170,175,165.99239878821263,177.8076012117874,5,249030.0,249892.5
1767086989.2961078,ADAPTIVE,BUY,180,175,180,171.5891719745223,182.4108280254777,6,248850.0,249915.0
1767086989.3117359,ADAPTIVE,BUY,780,775,780,771.635294117647,782.1647058823529,7,248070.0,253512.5
1767086989.3117359,ADAPTIVE,BUY,200,195,200,191.07257525083614,202.52742474916388,8,247870.0,249450.0
1767086989.3117359,ADAPTIVE,BUY,175,170,175,166.1176470588235,177.28235294117647,9,247695.0,249247.5
1767086989.3117359,ADAPTIVE,BUY,300,295,300,291.22325581395353,301.9767441860465,10,247395.0,250370.0
1767086989.3117359,ADAPTIVE,SELL,190,190,195,185.85185185185185,197.14814814814815,9,247585.0,249317.5
1767086989.3117359,ADAPTIVE,BUY,150,145,150,141.23793103448276,151.96206896551723,10,247435.0,248910.0
1767086989.3117359,ADAPTIVE,SELL,130,130,135,125.92045454545455,137.07954545454547,9,247565.0,248757.5
1767086989.3117359,ADAPTIVE,BUY,1420,1415,1420,1411.042857142857,1422.1571428571428,10,246145.0,260320.0
1767086989.3429627,ADAPTIVE,SELL,175,175,180,170.87046632124353,182.12953367875647,9,246320.0,247917.5
1767086989.3445997,ADAPTIVE,SELL,105,105,110,100.26651248843663,112.93348751156336,8,246425.0,247285.0
1767086989.3486097,ADAPTIVE,BUY,360,355,360,351.16875,362.23125,9,246065.0,249282.5
1767086989.4519126,ADAPTIVE,BUY,330,325,330,321.271875,331.928125,10,245735.0,249010.0
1767086989.4519126,ADAPTIVE,SELL,120,120,125,115.49505801461109,127.50494198538891,9,245855.0,246957.5
1767086989.4519126,ADAPTIVE,BUY,320,315,320,311.396,321.80400000000003,10,245535.0,248710.0
1767086989.4519126,ADAPTIVE,SELL,1795,1795,1800,1790.1,1802.9,9,247330.0,263507.5
1767086989.4519126,ADAPTIVE,BUY,515,510,515,506.1,517.1,10,246815.0,251940.0
1767086989.4519126,ADAPTIVE,SELL,205,205,210,200.57438016528926,212.42561983471074,9,247020.0,248887.5
1767086989.4519126,ADAPTIVE,BUY,110,105,110,101.55866141732282,111.64133858267716,10,246910.0,247985.0
1767086989.4519126,ADAPTIVE,SELL,90,90,95,85.79327976625274,97.20672023374726,9,247000.0,247832.5
1767086989.4519126,ADAPTIVE,BUY,430,425,430,421.4714285714286,431.72857142857146,10,246570.0,250845.0
1767086989.4675515,ADAPTIVE,SELL,125,125,130,120.64164648910412,132.35835351089588,9,246695.0,247842.5
1767086989.4675515,ADAPTIVE,SELL,595,595,600,590.2926605504588,602.9073394495413,8,247290.0,252070.0
1767086989.4675515,ADAPTIVE,BUY,150,145,150,141.39999999999998,152.0,9,247140.0,248467.5
1767086989.4675515,ADAPTIVE,SELL,105,105,110,100.85117370892019,112.3488262910798,8,247245.0,248105.0
1767086989.4675515,ADAPTIVE,BUY,295,290,295,286.6942965779468,296.7057034220532,9,246950.0,249582.5
1767086989.4675515,ADAPTIVE,SELL,105,105,110,100.76456326801727,112.43543673198272,8,247055.0,247915.0
1767086989.4675515,ADAPTIVE,SELL,475,475,480,470.981990521327,482.41800947867296,7,247530.0,250872.5
1767086989.4675515,ADAPTIVE,BUY,105,100,105,96.49354838709677,107.10645161290323,8,247425.0,248245.0
1767086989.4675515,ADAPTIVE,SELL,165,165,170,160.76756756756757,172.6324324324324,7,247590.0,248762.5
1767086989.4675515,ADAPTIVE,SELL,90,90,95,85.86951102588687,97.73048897411313,6,247680.0,248235.0
1767086989.4675515,ADAPTIVE,BUY,135,130,135,126.08335877862596,137.71664122137406,7,247545.0,248472.5
1767086989.4831765,ADAPTIVE,BUY,105,100,105,96.45920679886684,107.14079320113315,8,247440.0,248260.0
1767086989.4831765,ADAPTIVE,BUY,250,245,250,241.59344262295082,251.80655737704916,9,247190.0,249417.5
1767086989.4831765,ADAPTIVE,SELL,90,90,95,85.6403314917127,97.55966850828729,8,247280.0,248020.0
1767086989.4831765,ADAPTIVE,SELL,155,155,160,150.37910447761192,163.02089552238806,7,247435.0,248537.5
1767086989.4831765,ADAPTIVE,SELL,480,480,485,475.8344827586207,487.7655172413793,6,247915.0,250810.0
1767086989.4831765,ADAPTIVE,BUY,175,170,175,166.00033491487582,177.7996650851242,7,247740.0,248947.5
1767086989.4831765,ADAPTIVE,BUY,180,175,180,171.3891719745223,182.21082802547772,8,247560.0,248980.0
1767086989.4831765,ADAPTIVE,BUY,780,775,780,771.5333333333334,781.8666666666667,9,246780.0,253777.5
1767086989.4831765,ADAPTIVE,SELL,195,195,200,190.87257525083612,202.32742474916387,8,246975.0,248555.0
1767086989.4988055,ADAPTIVE,BUY,175,170,175,166.1176470588235,177.28235294117647,9,246800.0,248352.5
1767086989.4988055,ADAPTIVE,BUY,300,295,300,291.22325581395353,301.9767441860465,10,246500.0,249475.0
1767086989.5038245,ADAPTIVE,SELL,190,190,195,185.85185185185185,197.14814814814815,9,246690.0,248422.5
1767086989.519464,ADAPTIVE,BUY,150,145,150,141.23793103448276,151.96206896551723,10,246540.0,248015.0
1767086989.519464,ADAPTIVE,SELL,130,130,135,125.92045454545455,137.07954545454547,9,246670.0,247862.5
1767086989.519464,ADAPTIVE,BUY,1420,1415,1420,1411.4076923076923,1421.7923076923075,10,245250.0,259425.0
1767086989.519464,ADAPTIVE,SELL,175,175,180,170.87046632124353,182.12953367875647,9,245425.0,247022.5
1767086989.519464,ADAPTIVE,SELL,105,105,110,100.26651248843663,112.93348751156336,8,245530.0,246390.0
1767086989.535087,ADAPTIVE,BUY,360,355,360,351.2,362.2,9,245170.0,248387.5
1767086989.6381342,ADAPTIVE,BUY,330,325,330,321.271875,331.928125,10,244840.0,248115.0
1767086989.6381342,ADAPTIVE,SELL,120,120,125,115.49505801461109,127.50494198538891,9,244960.0,246062.5
1767086989.6381342,ADAPTIVE,BUY,320,315,320,311.396,321.80400000000003,10,244640.0,247815.0
1767086989.6381342,ADAPTIVE,SELL,1795,1795,1800,1790.1,1802.9,9,246435.0,262612.5
1767086989.6381342,ADAPTIVE,BUY,515,510,515,506.1,517.1,10,245920.0,251045.0
1767086989.6381342,ADAPTIVE,SELL,205,205,210,200.57438016528926,212.42561983471074,9,246125.0,247992.5
1767086989.6381342,ADAPTIVE,BUY,110,105,110,101.55866141732282,111.64133858267716,10,246015.0,247090.0
1767086989.6381342,ADAPTIVE,SELL,90,90,95,85.79327976625274,97.20672023374726,9,246105.0,246937.5
1767086989.6381342,ADAPTIVE,BUY,430,425,430,421.4714285714286,431.72857142857146,10,245675.0,249950.0
1767086989.65377,ADAPTIVE,SELL,125,125,130,120.64164648910412,132.35835351089588,9,245800.0,246947.5
1767086989.65377,ADAPTIVE,SELL,595,595,600,590.2926605504588,602.9073394495413,8,246395.0,251175.0
1767086989.65377,ADAPTIVE,BUY,150,145,150,141.39999999999998,152.0,9,246245.0,247572.5
1767086989.65377,ADAPTIVE,SELL,105,105,110,100.85117370892019,112.3488262910798,8,246350.0,247210.0
1767086989.65377,ADAPTIVE,BUY,295,290,295,286.6942965779468,296.7057034220532,9,246055.0,248687.5
1767086989.65377,ADAPTIVE,SELL,105,105,110,100.76456326801727,112.43543673198272,8,246160.0,247020.0
1767086989.65377,ADAPTIVE,SELL,475,475,480,470.981990521327,482.41800947867296,7,246635.0,249977.5
1767086989.65377,ADAPTIVE,BUY,105,100,105,96.49354838709677,107.10645161290323,8,246530.0,247350.0
1767086989.65377,ADAPTIVE,SELL,165,165,170,160.76756756756757,172.6324324324324,7,246695.0,247867.5
1767086989.65377,ADAPTIVE,SELL,90,90,95,85.86951102588687,97.73048897411313,6,246785.0,247340.0
1767086989.669395,ADAPTIVE,BUY,135,130,135,126.08335877862596,137.71664122137406,7,246650.0,247577.5
1767086989.669395,ADAPTIVE,BUY,105,100,105,96.45920679886684,107.14079320113315,8,246545.0,247365.0
1767086989.669395,ADAPTIVE,BUY,250,245,250,241.59344262295082,251.80655737704916,9,246295.0,248522.5
1767086989.669395,ADAPTIVE,SELL,90,90,95,85.6403314917127,97.55966850828729,8,246385.0,247125.0
1767086989.669395,ADAPTIVE,SELL,155,155,160,150.37910447761192,163.02089552238806,7,246540.0,247642.5
1767086989.669395,ADAPTIVE,SELL,480,480,485,475.8344827586207,487.7655172413793,6,247020.0,249915.0
1767086989.669395,ADAPTIVE,BUY,175,170,175,166.00033491487582,177.7996650851242,7,246845.0,248052.5
1767086989.669395,ADAPTIVE,BUY,180,175,180,171.3891719745223,182.21082802547772,8,246665.0,248085.0
1767086989.669395,ADAPTIVE,BUY,780,775,780,771.5333333333334,781.8666666666667,9,245885.0,252882.5
1767086989.669395,ADAPTIVE,SELL,195,195,200,190.87257525083612,202.32742474916387,8,246080.0,247660.0
1767086989.6850207,ADAPTIVE,BUY,175,170,175,166.1176470588235,177.28235294117647,9,245905.0,247457.5
1767086989.6850207,ADAPTIVE,BUY,300,295,300,291.22325581395353,301.9767441860465,10,245605.0,248580.0
1767086989.6850207,ADAPTIVE,SELL,190,190,195,185.85185185185185,197.14814814814815,9,245795.0,247527.5
1767086989.6850207,ADAPTIVE,BUY,150,145,150,141.23793103448276,151.96206896551723,10,245645.0,247120.0
1767086989.6850207,ADAPTIVE,SELL,130,130,135,125.92045454545455,137.07954545454547,9,245775.0,246967.5
1767086989.6850207,ADAPTIVE,BUY,1420,1415,1420,1411.4076923076923,1421.7923076923075,10,244355.0,258530.0
1767086989.6850207,ADAPTIVE,SELL,175,175,180,170.87046632124353,182.12953367875647,9,244530.0,246127.5
1767086989.6850207,ADAPTIVE,SELL,105,105,110,100.26651248843663,112.93348751156336,8,244635.0,245495.0
1767086989.6850207,ADAPTIVE,BUY,360,355,360,351.2,362.2,9,244275.0,247492.5
1767086989.801106,ADAPTIVE,BUY,330,325,330,321.271875,331.928125,10,243945.0,247220.0
1767086989.801106,ADAPTIVE,SELL,120,120,125,115.49505801461109,127.50494198538891,9,244065.0,245167.5
1767086989.801106,ADAPTIVE,BUY,320,315,320,311.396,321.80400000000003,10,243745.0,246920.0
1767086989.801106,ADAPTIVE,SELL,1795,1795,1800,1790.1,1802.9,9,245540.0,261717.5
1767086989.801106,ADAPTIVE,BUY,515,510,515,506.1,517.1,10,245025.0,250150.0
1767086989.801106,ADAPTIVE,SELL,205,205,210,200.57438016528926,212.42561983471074,9,245230.0,247097.5
1767086989.801106,ADAPTIVE,BUY,110,105,110,101.55866141732282,111.64133858267716,10,245120.0,246195.0
1767086989.801106,ADAPTIVE,SELL,90,90,95,85.79327976625274,97.20672023374726,9,245210.0,246042.5
1767086989.801106,ADAPTIVE,BUY,430,425,430,421.4714285714286,431.72857142857146,10,244780.0,249055.0
1767086989.801106,ADAPTIVE,SELL,125,125,130,120.64164648910412,132.35835351089588,9,244905.0,246052.5
1767086989.8167453,ADAPTIVE,SELL,595,595,600,590.2926605504588,602.9073394495413,8,245500.0,250280.0
1767086989.8167453,ADAPTIVE,BUY,150,145,150,141.39999999999998,152.0,9,245350.0,246677.5
1767086989.8167453,ADAPTIVE,SELL,105,105,110,100.85117370892019,112.3488262910798,8,245455.0,246315.0
1767086989.8167453,ADAPTIVE,BUY,295,290,295,286.6942965779468,296.7057034220532,9,245160.0,247792.5
1767086989.8167453,ADAPTIVE,SELL,105,105,110,100.76456326801727,112.43543673198272,8,245265.0,246125.0
1767086989.8167453,ADAPTIVE,SELL,475,475,480,470.981990521327,482.41800947867296,7,245740.0,249082.5
1767086989.8167453,ADAPTIVE,BUY,105,100,105,96.49354838709677,107.10645161290323,8,245635.0,246455.0
1767086989.8167453,ADAPTIVE,SELL,165,165,170,160.76756756756757,172.6324324324324,7,245800.0,246972.5
1767086989.8167453,ADAPTIVE,SELL,90,90,95,85.86951102588687,97.73048897411313,6,245890.0,246445.0
1767086989.8167453,ADAPTIVE,BUY,135,130,135,126.08335877862596,137.71664122137406,7,245755.0,246682.5
1767086989.8323689,ADAPTIVE,BUY,105,100,105,96.45920679886684,107.14079320113315,8,245650.0,246470.0
1767086989.8323689,ADAPTIVE,BUY,250,245,250,241.59344262295082,251.80655737704916,9,245400.0,247627.5
1767086989.8323689,ADAPTIVE,SELL,90,90,95,85.6403314917127,97.55966850828729,8,245490.0,246230.0
1767086989.8323689,ADAPTIVE,SELL,155,155,160,150.37910447761192,163.02089552238806,7,245645.0,246747.5
1767086989.8323689,ADAPTIVE,SELL,480,480,485,475.8344827586207,487.7655172413793,6,246125.0,249020.0
1767086989.8323689,ADAPTIVE,BUY,175,170,175,166.00033491487582,177.7996650851242,7,245950.0,247157.5
1767086989.8323689,ADAPTIVE,BUY,180,175,180,171.3891719745223,182.21082802547772,8,245770.0,247190.0
1767086989.8323689,ADAPTIVE,BUY,780,775,780,771.5333333333334,781.8666666666667,9,244990.0,251987.5
1767086989.8323689,ADAPTIVE,SELL,195,195,200,190.87257525083612,202.32742474916387,8,245185.0,246765.0
1767086989.8323689,ADAPTIVE,BUY,175,170,175,166.1176470588235,177.28235294117647,9,245010.0,246562.5
1767086989.8323689,ADAPTIVE,BUY,300,295,300,291.22325581395353,301.9767441860465,10,244710.0,247685.0
1767086989.8479948,ADAPTIVE,SELL,190,190,195,185.85185185185185,197.14814814814815,9,244900.0,246632.5
1767086989.8479948,ADAPTIVE,BUY,150,145,150,141.23793103448276,151.96206896551723,10,244750.0,246225.0
1767086989.8479948,ADAPTIVE,SELL,130,130,135,125.92045454545455,137.07954545454547,9,244880.0,246072.5
1767086989.8479948,ADAPTIVE,BUY,1420,1415,1420,1411.4076923076923,1421.7923076923075,10,243460.0,257635.0
1767086989.8479948,ADAPTIVE,SELL,175,175,180,170.87046632124353,182.12953367875647,9,243635.0,245232.5
1767086989.8479948,ADAPTIVE,SELL,105,105,110,100.26651248843663,112.93348751156336,8,243740.0,244600.0
1767086989.8479948,ADAPTIVE,BUY,360,355,360,351.2,362.2,9,243380.0,246597.5
1767086989.9638183,ADAPTIVE,BUY,330,325,330,321.271875,331.928125,10,243050.0,246325.0
1767086989.9638183,ADAPTIVE,SELL,120,120,125,115.49505801461109,127.50494198538891,9,243170.0,244272.5
1767086989.9638183,ADAPTIVE,BUY,320,315,320,311.396,321.80400000000003,10,242850.0,246025.0
1767086989.9697378,ADAPTIVE,SELL,1795,1795,1800,1790.1,1802.9,9,244645.0,260822.5
1767086989.970734,ADAPTIVE,BUY,515,510,515,506.1,517.1,10,244130.0,249255.0
1767086989.9727309,ADAPTIVE,SELL,205,205,210,200.57438016528926,212.42561983471074,9,244335.0,246202.5
1767086989.9737298,ADAPTIVE,BUY,110,105,110,101.55866141732282,111.64133858267716,10,244225.0,245300.0
1767086989.9757266,ADAPTIVE,SELL,90,90,95,85.79327976625274,97.20672023374726,9,244315.0,245147.5
1767086989.9767244,ADAPTIVE,BUY,430,425,430,421.4714285714286,431.72857142857146,10,243885.0,248160.0
1767086989.9787228,ADAPTIVE,SELL,125,125,130,120.64164648910412,132.35835351089588,9,244010.0,245157.5
1767086989.979724,ADAPTIVE,SELL,595,595,600,590.2926605504588,602.9073394495413,8,244605.0,249385.0
1767086989.98172,ADAPTIVE,BUY,150,145,150,141.39999999999998,152.0,9,244455.0,245782.5
1767086989.9827185,ADAPTIVE,SELL,105,105,110,100.85117370892019,112.3488262910798,8,244560.0,245420.0
1767086989.9847143,ADAPTIVE,BUY,295,290,295,286.6942965779468,296.7057034220532,9,244265.0,246897.5
1767086989.9850802,ADAPTIVE,SELL,105,105,110,100.76456326801727,112.43543673198272,8,244370.0,245230.0
1767086989.9850802,ADAPTIVE,SELL,475,475,480,470.981990521327,482.41800947867296,7,244845.0,248187.5
1767086989.9850802,ADAPTIVE,BUY,105,100,105,96.49354838709677,107.10645161290323,8,244740.0,245560.0
1767086989.9850802,ADAPTIVE,SELL,165,165,170,160.76756756756757,172.6324324324324,7,244905.0,246077.5
1767086989.9850802,ADAPTIVE,SELL,90,90,95,85.86951102588687,97.73048897411313,6,244995.0,245550.0
1767086989.9850802,ADAPTIVE,BUY,135,130,135,126.08335877862596,137.71664122137406,7,244860.0,245787.5
1767086989.9850802,ADAPTIVE,BUY,105,100,105,96.45920679886684,107.14079320113315,8,244755.0,245575.0
1767086989.9850802,ADAPTIVE,BUY,250,245,250,241.59344262295082,251.80655737704916,9,244505.0,246732.5
1767086989.9850802,ADAPTIVE,SELL,90,90,95,85.6403314917127,97.55966850828729,8,244595.0,245335.0
